Datetime,Adelaide Metro to Mid North,The North to Mid North,Riverland to Mid North,South East to Mid North,PEC to Mid North
2048-01-01 00:00:00,-1.7739510268883283,-1.1357587867626722,-0.3509,0.507486954551,0.0
2048-01-01 00:30:00,-2.1897030713263392,-0.7667907215946601,-0.3509,0.509003456481,0.0
2048-01-01 01:00:00,-2.2189570395705958,-0.75924886341455,-0.3509,0.5001873831251458,0.0
2048-01-01 01:30:00,-2.300601147619229,-0.7383647039177699,-0.3509,0.556790705657,0.0
2048-01-01 02:00:00,-1.4846111219709996,-1.6434,-0.3509,0.587498424591,0.0
2048-01-01 02:30:00,-1.3027656578600002,-0.72227982320546,-0.3509,-0.5095539188745404,0.0
2048-01-01 03:00:00,-1.5729924099890003,-1.6434,-0.3509,0.617568668659,0.0
2048-01-01 03:30:00,-1.5315680616480236,-1.6434,-0.3509,0.5448107761380239,0.0
2048-01-01 04:00:00,-2.4569867543088537,-0.7627740057981698,-0.3509,0.586550308497024,0.0
2048-01-01 04:30:00,-1.602825528721,-1.6434,-0.3509,0.624147471931,0.0
2048-01-01 05:00:00,-1.565424628384,-1.6434,-0.3509,0.614006938834,0.0
2048-01-01 05:30:00,-1.321568231536531,-1.6434,0.087520667652,-0.028001010535469106,0.0
2048-01-01 06:00:00,-2.911493700512001,-1.6434,-0.3509,1.196529546682,0.8
2048-01-01 06:30:00,-2.8951842742980007,-1.6434,-0.3509,1.231419374568,0.8
2048-01-01 07:00:00,-1.2941035752500003,-1.6434,-0.3509,1.217479135401,0.8
2048-01-01 07:30:00,-2.446781662269,-1.6434,-0.3509,1.2183661645289998,0.8
2048-01-01 08:00:00,-3.465058103539,0.8820339165340001,-0.3509,0.04164633717499999,0.8
2048-01-01 08:30:00,-1.21937234456,1.3435129713229998,-0.3509,0.535747253145,0.8
2048-01-01 09:00:00,-4.347955915382,1.1689074670489998,-0.3509,0.8805699246429999,0.8
2048-01-01 09:30:00,-1.32615343408,-1.6434,-0.3509,1.157152004603,0.8
2048-01-01 10:00:00,-2.262826448503,-1.6434,-0.3509,1.1970121567429999,0.8
2048-01-01 10:30:00,-1.2122805034599997,-0.24401680514000024,-0.3509,-1.3596,0.8
2048-01-01 11:00:00,-1.2850228576,-1.6434,-0.3509,1.1479643443620002,0.8
2048-01-01 11:30:00,-2.201139886623,-1.6434,-0.3509,0.992645928123,0.8
2048-01-01 12:00:00,-1.3098790332,-0.16497276483000012,-0.3509,-1.3596,0.8
2048-01-01 12:30:00,-1.16127503969,-1.0818811513600002,0.3509,-1.3596,0.8
2048-01-01 13:00:00,-2.4362503762539998,-1.6434,-0.3509,1.256193644644,0.8
2048-01-01 13:30:00,-4.8400751882412,0.23501910162820006,0.3509,1.238918590283,0.8
2048-01-01 14:00:00,-4.8675,0.07101588686599958,0.3509,1.256717552634,0.8
2048-01-01 14:30:00,-1.25005600693,0.5946520636760001,0.256347630614,1.2587840744049998,0.8
2048-01-01 15:00:00,-1.28030713954,-1.6434,-0.3509,0.0985359571499993,0.8
2048-01-01 15:30:00,-1.31384495231,-1.6434,-0.3509,1.202159777066,0.239704609885
2048-01-01 16:00:00,-4.0298390551172245,0.38927038655300006,0.05045947270922463,1.162438178055,0.0
2048-01-01 16:30:00,-1.37829856445,0.3024179037690001,-0.3509,1.133289514998,0.0
2048-01-01 17:00:00,-1.42515814346,-1.5824694443659997,-0.3509,1.073048617846,0.0
2048-01-01 17:30:00,-3.0301142410089996,0.2003550784770003,-0.3509,1.022926869542,0.0
2048-01-01 18:00:00,-1.4585441646200001,-1.1677923066430003,0.08013525109399999,0.947794081889,0.0
2048-01-01 18:30:00,-1.5989891765909998,-0.43347445132999995,0.07636641373999997,0.914747144331,0.0
2048-01-01 19:00:00,-2.18631923809632,0.23948747412032,0.068141973287,0.843262880379,0.0
2048-01-01 19:30:00,-1.7729699754117971,0.09115026038158001,0.050763628131217334,0.719486647197,0.0
2048-01-01 20:00:00,-1.43360089439,0.07252437445388005,0.05160014863321734,0.5014478310269026,0.0
2048-01-01 20:30:00,-1.4242683194900003,-0.05573316280709939,0.06034252901799997,0.6629092420900999,0.0
2048-01-01 21:00:00,-1.2938770622793725,0.02787281824985982,0.06417246554599998,0.599712968195094,0.0
2048-01-01 21:30:00,-1.35464401169,0.2506800208126809,0.068147266895,0.6060672256123192,0.0
2048-01-01 22:00:00,-1.31299680137,0.426983305142,0.072815831226,0.49511832080199997,0.0
2048-01-01 22:30:00,-1.28808555812,0.1220977585069758,0.075608328989,0.48709785348199997,0.0
2048-01-01 23:00:00,-0.9857959580036595,0.014969003820759719,0.11101415002011916,0.7494041054167802,0.0
2048-01-01 23:30:00,-1.1309037174536596,-0.022752904253200007,0.3509,0.43069099344499995,0.0
2048-01-02 00:00:00,-1.3516103136700002,0.14333558059119225,0.068487338038,0.7113415844107802,0.0
2048-01-02 00:30:00,-1.0081466627236595,0.19747285496800104,0.07532680518500001,0.449224550062,0.0
2048-01-02 01:00:00,-1.24278530833,0.11403042366800031,0.3509,0.4719226559009999,0.0
2048-01-02 01:30:00,-1.23296986758,-0.06319593426629981,0.22684343933351947,0.7449124020547802,0.0
2048-01-02 02:00:00,-0.9524528984136595,0.05060191262789493,0.08156995855400001,0.6101771870977646,0.0
2048-01-02 02:30:00,-1.23256293124,0.11658737832524352,0.32560655026359275,0.7180895603566637,0.0
2048-01-02 03:00:00,-0.8889036857851518,0.2951907180225519,0.08125599712199999,0.463970902914,0.0
2048-01-02 03:30:00,-1.23174612628,0.11671409318776155,0.08192386032599996,0.48874012285299995,0.0
2048-01-02 04:00:00,-0.9543441622436595,0.2777127118606595,0.08135795187299999,0.451146621518,0.0
2048-01-02 04:30:00,-1.2395925587,0.3023729716742014,0.08104429182200001,0.5209794511397989,0.0
2048-01-02 05:00:00,-1.23592204569,0.12206246315959013,0.08504345252540979,0.41484277900300004,0.0
2048-01-02 05:30:00,-1.4177964771977,0.12387692541847994,0.081830141542,0.13583105669221984,0.122619020976
2048-01-02 06:00:00,-1.4239735301028316,-0.7356856280002687,0.1251777229601,0.41458300606,0.17474347146300007
2048-01-02 06:30:00,-1.5192088924263405,-0.8639231650560782,0.1744397347452,0.41999201043299994,0.0
2048-01-02 07:00:00,-1.5285614637363405,-0.9879160867698936,0.2420674578255,0.17071208495475676,0.21392060148500003
2048-01-02 07:30:00,-1.6097137942665514,-0.6985810865438006,-0.23508507211130003,0.008170132465675939,0.382859095745
2048-01-02 08:00:00,-1.914842928381189,-0.6833939335527109,-0.14314947856785815,-0.04464780115652095,0.8
2048-01-02 08:30:00,-1.5546858070763405,-1.3084474518200475,-0.3509,0.11578731031421974,0.8
2048-01-02 09:00:00,-1.2772389849000003,-1.0542751043799996,0.3509,-1.3596,0.8
2048-01-02 09:30:00,-1.28897616748,-1.6434,0.3509,0.40038369763899995,0.8
2048-01-02 10:00:00,-1.270041773,-1.6434,0.3509,-0.4167291476800008,0.8
2048-01-02 10:30:00,-3.2650476956660004,-0.192502421091,0.3509,0.417435382917,0.8
2048-01-02 11:00:00,-1.4244254082920005,-1.6434,0.3509,0.414928999292,0.8
2048-01-02 11:30:00,-2.3341248178920004,-0.31953621469000004,0.3509,0.42384153499199995,0.8
2048-01-02 12:00:00,-1.2371029500599997,-0.6154724225769999,0.3509,-0.5531286477030006,0.8
2048-01-02 12:30:00,-1.25058402836,-1.6434,0.3509,0.37873140997879373,0.8
2048-01-02 13:00:00,-1.2439855899300003,-1.6434,0.3509,-0.05977711729000035,0.8
2048-01-02 13:30:00,-2.6375735551235797,-0.32623298675841994,-0.3509,0.470357804382,0.8
2048-01-02 14:00:00,-1.2256685055299998,-1.6434,-0.3509,0.459060599189,0.8
2048-01-02 14:30:00,-1.23071419474,-1.6434,-0.3509,0.450566287727,0.8
2048-01-02 15:00:00,-2.0123366535399994,-1.6434,-0.3509,0.46876096651,0.8
2048-01-02 15:30:00,-1.910273262079,-1.6434,-0.3509,0.484904791419,0.8
2048-01-02 16:00:00,-1.9845854176617004,-0.7020888511579999,-0.3509,0.5027824161357,0.274190050314
2048-01-02 16:30:00,-1.24285940713,-0.41411888765360394,0.12997208840930002,-0.19044767830569587,0.0
2048-01-02 17:00:00,-1.8400714335111,-0.26843071059870005,0.16441296166879998,0.491800645521,0.0
2048-01-02 17:30:00,-1.6767889276768995,-0.14762047863660022,0.1590869060865,0.49861188633699993,0.0
2048-01-02 18:00:00,-1.24302249663,-0.21815520781499997,0.1475075776865,-0.04547518944149953,0.0
