Datetime,Adelaide Metro to Mid North,The North to Mid North,Riverland to Mid North,South East to Mid North,PEC to Mid North
2046-01-01 00:00:00,-1.3883817504469347,-0.8532936948624157,-0.08049978918899992,0.37395658892835026,0.0
2046-01-01 00:30:00,-1.3587148206662096,-0.88124836476672,-0.163782057567,0.288343907943,0.0
2046-01-01 01:00:00,-1.4737560946499997,-0.8865828684656691,-0.165204946074,0.4600546241896688,0.0
2046-01-01 01:30:00,-1.45817436334474,-0.8735493402682597,-0.157429957481,0.309866611184,0.0
2046-01-01 02:00:00,-1.35169055772,-0.8704977867829808,-0.151521657151,0.2270088283947156,0.0
2046-01-01 02:30:00,-1.3778489732330288,-0.857028333379461,-0.22399063671900007,0.14300538155148956,0.0
2046-01-01 03:00:00,-1.3028072480997945,-1.370761203952791,-0.1578946033934147,0.399123491246,0.0
2046-01-01 03:30:00,-1.7477552898173705,-0.8381242892036298,-0.3509,0.458871167461,0.0
2046-01-01 04:00:00,-1.25109426867,-1.4026686458509998,-0.3509,0.510440150281,0.0
2046-01-01 04:30:00,-1.92809930260099,-0.90526596747601,-0.3509,0.688976021387,0.0
2046-01-01 05:00:00,-1.25065162923,-1.4432205567800003,-0.3509,0.57709101509,0.0
2046-01-01 05:30:00,-1.2600671509300003,-1.6434,-0.3509,1.189481720947,0.0
2046-01-01 06:00:00,-1.2013258217400002,-1.6434,0.2951178846921,1.217979182622,0.07202890348379998
2046-01-01 06:30:00,-2.434958699285,-1.6434,-0.3509,1.244069826565,0.8
2046-01-01 07:00:00,-2.0975952255990005,-1.6434,-0.3509,1.2732042913089998,0.8
2046-01-01 07:30:00,-0.8463009001349997,-0.5808143277350006,0.3509,-1.3596,0.8
2046-01-01 08:00:00,-3.00025229718,1.6434,0.3509,-1.3596,0.8
2046-01-01 08:30:00,-0.5164963325859997,0.3710930333700001,0.3509,-1.3596,0.8
2046-01-01 09:00:00,-3.6242449422600003,1.6434,0.3509,-1.3596,0.8
2046-01-01 09:30:00,-2.8500880109199995,-1.6434,-0.3509,1.3596,0.8
2046-01-01 10:00:00,-0.26146107068100033,-1.6434,-0.3509,1.3596,0.8
2046-01-01 10:30:00,-0.23327411733199988,-1.614888937638,0.3509,-1.3596,0.8
2046-01-01 11:00:00,-2.0865456610100006,0.43921315826000007,0.3509,-1.3596,0.8
2046-01-01 11:30:00,-0.253903561643,-1.6434,0.3509,1.3596,0.8
2046-01-01 12:00:00,-3.660998073107001,0.2889489435700001,0.3509,1.3596,0.8
2046-01-01 12:30:00,-1.6394952992440004,-1.6434,0.3509,1.3596,0.8
2046-01-01 13:00:00,-0.25762043111800015,-1.6434,0.3509,1.3596,0.8
2046-01-01 13:30:00,-0.2673708901260001,-1.6434,0.3509,1.3596,0.8
2046-01-01 14:00:00,-0.3500689684580003,0.2509274278250002,0.3509,-1.3596,0.8
2046-01-01 14:30:00,-0.553301961584,-1.6434,0.3509,1.225985212062,0.8
2046-01-01 15:00:00,-3.1592247216257006,0.7432217295500001,0.3509,1.188612386985,0.8
2046-01-01 15:30:00,-3.0310883521741,0.6414294301329999,0.3509,1.2080234500440001,0.8
2046-01-01 16:00:00,-2.7005946355230006,0.48827169062200027,0.3509,1.165673997707,0.8
2046-01-01 16:30:00,-0.88894094655,-1.0955528491060003,0.3509,1.083107522179,0.8
2046-01-01 17:00:00,-1.2875035062008218,-0.6336401400363085,0.3509,0.9356561647091302,0.8
2046-01-01 17:30:00,-1.51796284429,-0.21720060998329996,0.3509,0.814817980791,0.62493579806
2046-01-01 18:00:00,-1.59643512924,0.38611998073282083,0.211290420702,0.21245197084217926,0.0
2046-01-01 18:30:00,-1.64816482135,-0.5299470030923935,0.0462083607621,0.05253898262669998,0.0
2046-01-01 19:00:00,-1.318594931343827,-0.87572959391401,-0.113904344662,0.13016486811983707,0.0
2046-01-01 19:30:00,-1.72624150636,-1.14947754296707,-0.1382064671573,0.25490776302077656,0.0
2046-01-01 20:00:00,-1.73637273217,-1.20528975691193,0.025356283426999998,0.49909615919978745,0.0
2046-01-01 20:30:00,-1.74091443578,-1.2057283422708893,0.024847168044,0.432715592515,0.0
2046-01-01 21:00:00,-1.7023125056200001,-1.086016391162,0.02917436289799999,0.47423688184400004,0.0
2046-01-01 21:30:00,-1.66152370286,-0.47130080069347735,0.033746701554,0.3076551041530706,0.0
2046-01-01 22:00:00,-1.7403956361168555,-0.20822483467255082,-0.06409042362500003,0.40220386151799997,0.0
2046-01-01 22:30:00,-1.8189343833706517,-0.15786473693607084,-0.09258644163899998,0.3484278914057226,0.0
2046-01-01 23:00:00,-1.49433854152,0.08248391589900073,0.052487805095000006,-0.17025725094400002,0.0
2046-01-01 23:30:00,-1.60160086784,0.20524628139583823,-0.179536075179,0.04521273872400003,0.0
2046-01-02 00:00:00,-1.53227261118,0.09928864062127829,0.026412007713999985,0.11393069998098745,0.0
2046-01-02 00:30:00,-1.46621597606,0.2365688683019482,0.27007076965305155,-0.2165570941149999,0.0
2046-01-02 01:00:00,-1.3084011652098773,0.11091882021928434,-0.153905034226,-0.20761264872700003,0.0
2046-01-02 01:30:00,-1.34493570202,0.15992052659576345,0.18161769922623644,-0.21042391746199995,0.0
2046-01-02 02:00:00,-1.1982575779511158,0.22785779806111542,-0.145236247194,-0.1984399795159999,0.0
2046-01-02 02:30:00,-1.26178735639,-0.1349600712933292,-0.14144369813,-0.191610167933,0.0
2046-01-02 03:00:00,-0.9020348601017107,-0.13925935524328953,-0.13855796873399998,-0.17661936730099992,0.0
2046-01-02 03:30:00,-1.2233484832999997,0.1730021295079991,-0.13713478163,-0.173209794538,0.0
2046-01-02 04:00:00,-1.2158135533300003,0.0846136718659507,-0.13629013189,-0.16034554100200005,0.0
2046-01-02 04:30:00,-0.8571534579338271,-0.19906276483665003,-0.136534115325,-0.11008562254452281,0.0
2046-01-02 05:00:00,-1.23140198324,-0.20107377726100994,-0.138037561966,-0.0036721059165836234,0.0
2046-01-02 05:30:00,-0.9023039996638271,-0.21477431331972996,-0.131356196271,0.11287764666455713,0.0
2046-01-02 06:00:00,-1.25786564685,-0.15119382562310002,0.3509,0.013605154183100154,0.0
2046-01-02 06:30:00,-1.26728880705,2.9163275279020517e-05,0.001847930035439982,-0.5106517873809876,0.8
2046-01-02 07:00:00,-1.4725492154310524,-0.4137551567532545,0.1841497678979,0.461713582878,0.8
2046-01-02 07:30:00,-0.9988754451791855,-0.49426141357992637,0.1663934689857,0.2292594130510051,0.8
2046-01-02 08:00:00,-1.201513362615173,-0.22824761193623422,-0.03893596970091179,0.2171319593189125,0.8
2046-01-02 08:30:00,-1.052522649079173,0.17354424312439387,-0.3509,-0.14654937626662745,0.8
2046-01-02 09:00:00,-0.9115352752181729,-0.07166659350213345,-0.3509,-0.09079024952043269,0.8
2046-01-02 09:30:00,-0.430740847229,-0.6734434072912001,-0.3509,-0.5324358154698,0.8
2046-01-02 10:00:00,-3.5289081070356,1.122093856837,-0.3509,0.6962646006986,0.8
2046-01-02 10:30:00,-2.0136550892500003,1.6434,-0.3509,-1.3596,0.8
2046-01-02 11:00:00,-0.379274166873,1.6434,-0.3509,-1.3596,0.8
