Datetime,Eyre Peninsula to The North,Upper North to The North,Mid North to The North
2049-01-01 00:00:00,0.04549750231259997,-0.0026431404253899338,-0.15754797338896753
2049-01-01 00:30:00,0.04559871859700004,-0.0026274819962999185,0.09808526973708259
2049-01-01 01:00:00,0.0495227095135,-0.0025107774745800615,-0.3392673213849812
2049-01-01 01:30:00,0.055176531153599995,-0.0023903015591100196,0.1274078032985102
2049-01-01 02:00:00,0.06061614258269998,-0.0022872400586000374,-0.3346370780781611
2049-01-01 02:30:00,0.05745666156360002,0.4619655761074402,-0.3325331776100402
2049-01-01 03:00:00,0.0471714748133,-0.0021791878609400683,0.13630998778763992
2049-01-01 03:30:00,0.06247804873930002,-0.0021586798060699852,0.11905450968877007
2049-01-01 04:00:00,0.05463353441129998,0.39813939530669995,-0.27776053960399993
2049-01-01 04:30:00,0.052313243057199976,-0.00216139551753991,0.12292504323433984
2049-01-01 05:00:00,0.05079300434080003,0.19651062112844142,-0.07410135931324136
2049-01-01 05:30:00,0.046731507943,-0.002174027148619917,0.12493122270461998
2049-01-01 06:00:00,-0.491306527959,0.06107952757130042,1.0050219488246996
2049-01-01 06:30:00,-0.480797855336,0.169900410131,0.7434319741190001
2049-01-01 07:00:00,-0.496968967684,-0.17900965116820022,0.9605221450942001
2049-01-01 07:30:00,-0.510868373721,0.35112072626461277,0.7592349597904486
2049-01-01 08:00:00,-0.525479664251,0.23593285015431253,0.7706600746154488
2049-01-01 08:30:00,-0.5456,-0.3818291369934781,1.277031959822126
2049-01-01 09:00:00,-0.5456,0.561165218751,1.6434
2049-01-01 09:30:00,-0.5456,-1.4905,1.6434
2049-01-01 10:00:00,-0.5456,0.612140160139,-1.292797116589
2049-01-01 10:30:00,-0.5456,0.616405734576,1.6434
2049-01-01 11:00:00,-0.5456,0.611690658305,-1.6434
2049-01-01 11:30:00,-0.5456,-1.4905,-0.1619036786800001
2049-01-01 12:00:00,-0.5456,-1.4905,-0.22373156831000007
2049-01-01 12:30:00,-0.5456,-1.4905,-0.29019318135000005
2049-01-01 13:00:00,-0.5456,0.642823909199,-1.6434
2049-01-01 13:30:00,-0.527845868819,0.642686121981,-1.6434
2049-01-01 14:00:00,-0.5456,0.642911299642,-1.6434
2049-01-01 14:30:00,-0.5456,0.642935349622,-1.6434
2049-01-01 15:00:00,-0.5456,-1.4905,1.6434
2049-01-01 15:30:00,-0.5456,0.642773150033,-1.6434
2049-01-01 16:00:00,-0.5456,0.64237424101,-1.6434
2049-01-01 16:30:00,-0.5456,-0.08264445913999996,-1.6434
2049-01-01 17:00:00,-0.5456,0.620443158226,-1.6434
2049-01-01 17:30:00,-0.5456,0.30804075382999996,-1.6434
2049-01-01 18:00:00,-0.5275220906442998,0.520686823418,-1.4620250918237
2049-01-01 18:30:00,0.21216305719112644,0.2729903632262997,-1.2865212009574263
2049-01-01 19:00:00,0.002264437787379947,0.0817482726936,-0.6680417598410411
2049-01-01 19:30:00,0.0652995193529,0.47399190859734025,-0.7946163842433015
2049-01-01 20:00:00,0.0842803592699,-0.0032521239397900192,-0.2862357927521715
2049-01-01 20:30:00,0.105860682004,0.46097453607019023,-0.30694393968019024
2049-01-01 21:00:00,0.109133433806,-0.0031343061098600966,-0.3169562080082011
2049-01-01 21:30:00,0.11096578267,0.033161691919433425,0.10631632070256658
2049-01-01 22:00:00,0.11121138261,-0.002991801290280094,-0.10151925286864272
2049-01-01 22:30:00,0.104692366802,0.3403468817807307,-0.21142117515573067
2049-01-01 23:00:00,0.0908060384791,-0.0030071717597499603,0.1483764228576499
2049-01-01 23:30:00,0.10512239662983588,0.4091411080298639,-0.28560419836069983
2049-01-02 00:00:00,0.0708617532872,-0.37316788640669984,0.5234546515334999
2049-01-02 00:30:00,-0.477843125999,0.06982661535418921,1.1607343441898106
2049-01-02 01:00:00,-0.4789327164,-0.002949872980269941,1.3382571451510001
2049-01-02 01:30:00,-0.47744356056,-0.0028139195607599365,1.1856486547657599
2049-01-02 02:00:00,-0.489758458234,-0.028607080364629223,1.1952207256496294
2049-01-02 02:30:00,-0.458423417486,-0.06131976102193892,1.6434
2049-01-02 03:00:00,-0.444071552932,-0.002649822396189938,1.09248116902819
2049-01-02 03:30:00,-0.425275842779,-0.1235863901189389,1.6434
2049-01-02 04:00:00,-0.417172606578,-0.14622095116393852,1.6434
2049-01-02 04:30:00,-0.40579797059,-0.07064477577724837,1.0741684530742484
2049-01-02 05:00:00,-0.417684380772,-0.002614624617609973,1.03234868215561
2049-01-02 05:30:00,-0.4598312514210001,-0.46683626975904025,1.53955392755304
2049-01-02 06:00:00,-0.447547995048,-0.3525811093324871,1.5569853790555486
2049-01-02 06:30:00,-0.5456,-0.35180417047820023,1.1579075598432613
2049-01-02 07:00:00,-0.5456,-1.4905,1.6434
2049-01-02 07:30:00,-0.5456,-1.4905,0.6326821733499999
2049-01-02 08:00:00,-0.5456,-1.4905,1.6434
2049-01-02 08:30:00,-0.5456,0.539829656087,-1.6434
2049-01-02 09:00:00,-0.5456,-1.4905,-0.09857857999000019
2049-01-02 09:30:00,-0.5456,-1.4905,1.6434
2049-01-02 10:00:00,-0.5456,-1.4905,-0.2261028695599998
2049-01-02 10:30:00,-0.5456,-1.4905,-0.2226040387799999
2049-01-02 11:00:00,-0.5456,0.57697846798,1.4503398001699994
2049-01-02 11:30:00,-0.395834169343,0.625460195306,0.8549003657399998
2049-01-02 12:00:00,-0.5456,-1.4905,0.26126266948
2049-01-02 12:30:00,-0.5456,0.5975249435463573,-1.2528874058863573
2049-01-02 13:00:00,-0.5456,0.614400838512,-0.6408105233899994
2049-01-02 13:30:00,-0.5456,0.605682183399,1.6434
2049-01-02 14:00:00,-0.395936957225,0.500754596836,-0.410086994075
2049-01-02 14:30:00,-0.5456,0.359696516756,0.004184845674999993
2049-01-02 15:00:00,-0.491123044338,0.368783471384,1.6434
2049-01-02 15:30:00,-0.5456,0.42077753936,1.602335717177
2049-01-02 16:00:00,-0.515997768731,0.420054417569,1.6434
2049-01-02 16:30:00,-0.5456,0.389958817734,1.448961536079
2049-01-02 17:00:00,-0.5456,0.365838005158,-0.22351480256099987
2049-01-02 17:30:00,-0.5456,0.328107613193,1.6434
2049-01-02 18:00:00,-0.5456,0.291068877508,0.013501714225000017
2049-01-02 18:30:00,-0.436096528365,0.165265507575,0.9201102815949995
2049-01-02 19:00:00,-0.413971195276,0.0748331989012,0.9707151567648
2049-01-02 19:30:00,-0.410724834155,0.20740716145418,0.62698735555582
2049-01-02 20:00:00,0.112644417489,-0.0030856729240600345,-0.012021054891239613
2049-01-02 20:30:00,0.092486664489,-0.003082551401129896,-0.42349338203793163
2049-01-02 21:00:00,0.0807112082497,-0.0030175655509498966,-0.005349538770250115
2049-01-02 21:30:00,0.06466295656339999,-0.002934282061880067,0.0009848547467801727
2049-01-02 22:00:00,0.08039326893279997,0.4278046559498997,-0.45905806019899975
2049-01-02 22:30:00,0.0774324394155,-0.0027630872597999012,-0.03166834276170001
2049-01-02 23:00:00,0.09735116698949997,-0.0027008408710300635,-0.22100771688800003
2049-01-02 23:30:00,0.11473769441307166,-0.003001026517239991,-0.05388910429863167
2049-01-03 00:00:00,0.11663697048499999,-0.002862933266829959,-0.06515163642137001
2049-01-03 00:30:00,0.12842997648599996,-0.0027449685995599715,-0.0815282825955399
2049-01-03 01:00:00,0.134900203579,-0.002611420457520053,-0.10587526177177986
2049-01-03 01:30:00,-0.397729064494,-0.0025184009660899065,0.8648582397321356
2049-01-03 02:00:00,-0.394869248587,0.3612832842483676,0.5899432552666324
2049-01-03 02:30:00,0.158338037612,-0.0023866556878000544,-0.14493605390609993
2049-01-03 03:00:00,-0.3675446640189999,-0.002328590452050028,0.92073268739805
2049-01-03 03:30:00,-0.394011775709,-0.002295616034329928,0.9550329352513298
2049-01-03 04:00:00,-0.390365746646,0.12809055561321955,0.8105265813907805
2049-01-03 04:30:00,-0.33220228761599996,-0.002262911636029985,0.8862582176430298
2049-01-03 05:00:00,0.151695606973,-0.1326426686619795,0.19609448334486457
2049-01-03 05:30:00,-0.38209172049,0.12042293720200009,0.8169257635169999
2049-01-03 06:00:00,-0.3718359464966424,0.0286832905455,0.6808731639621424
2049-01-03 06:30:00,-0.3555795655,-0.3456302388832002,0.9170696160852054
2049-01-03 07:00:00,-0.3854313499200001,-0.3746642960488098,0.3635019986208099
2049-01-03 07:30:00,-0.45450461900100014,0.4062656472371077,1.6434
2049-01-03 08:00:00,-0.5456,0.45899025688389417,-1.6434
2049-01-03 08:30:00,-0.5456,-1.4905,-0.029794044999999936
2049-01-03 09:00:00,-0.5456,-1.4905,-0.24592137257000013
2049-01-03 09:30:00,-0.5456,-0.26687846422999995,-1.6434
2049-01-03 10:00:00,-0.361918933475,0.620292836371,-1.6434
2049-01-03 10:30:00,-0.373308374171,0.643278284293,-1.6434
2049-01-03 11:00:00,-0.378048846188,0.643220913402,-1.6434
2049-01-03 11:30:00,-0.5456,0.643208523013,-1.6434
2049-01-03 12:00:00,-0.377020752635,0.643147567275,-1.6434
2049-01-03 12:30:00,-0.5456,0.640723791532,-1.6434
2049-01-03 13:00:00,-0.344754275548,0.643180851911,-1.6434
2049-01-03 13:30:00,-0.5456,0.643168621826,-1.6434
