Datetime,Eyre Peninsula to The North,Upper North to The North,Mid North to The North
2051-01-01 00:00:00,-0.0636358756175,0.20495859449425002,-0.30728566448835004
2051-01-01 00:30:00,-0.06734255783330001,-0.0025868454733100066,0.12455281959400999
2051-01-01 01:00:00,-0.06074346760510002,-0.0025377053387800608,0.1306893150831801
2051-01-01 01:30:00,-0.04172526545379995,0.8905756735361342,-0.7591460491078345
2051-01-01 02:00:00,-0.014782382679,0.6095938790442149,-0.4745821245492149
2051-01-01 02:30:00,0.00681068748502,0.279063586527612,-0.6673387445273649
2051-01-01 03:00:00,0.04210003729452992,-0.002434449464399968,-0.13241169504416805
2051-01-01 03:30:00,0.0169357642065,-0.0023940818278000986,-0.2725396334030794
2051-01-01 04:00:00,0.15720566588360005,-0.0023657970673300888,-0.026684178436269912
2051-01-01 04:30:00,0.02637068194610004,-0.002337930802589927,0.06374886299828963
2051-01-01 05:00:00,0.030046623067700007,0.0221427389921098,0.018032581602490216
2051-01-01 05:30:00,0.0349129695235,-0.0023514311205499183,0.02698264538164996
2051-01-01 06:00:00,-0.516466630948,0.0214638924246,0.8995565310994
2051-01-01 06:30:00,-0.521721891836,0.0866921483912,0.7269217144078001
2051-01-01 07:00:00,-0.488514706227,0.191115295964,0.196755098588
2051-01-01 07:30:00,-0.454357451245,0.466715798892,-0.10384416535128449
2051-01-01 08:00:00,-0.4885298699219999,0.501615363506,-0.7665171513510001
2051-01-01 08:30:00,-0.5456,-0.5090604537639012,0.25827975406163417
2051-01-01 09:00:00,-0.444362751406,0.3181585111858204,-1.0287394472220874
2051-01-01 09:30:00,-0.5456,-0.25894618818743886,-0.7693285358525611
2051-01-01 10:00:00,-0.5456,0.646288252614,1.1198103301573998
2051-01-01 10:30:00,-0.5456,-1.4905,-0.2639884333700001
2051-01-01 11:00:00,-0.5456,-1.4905,-0.3001106613700001
2051-01-01 11:30:00,-0.4496019357346905,0.647266556295,-1.6434
2051-01-01 12:00:00,-0.5456,-1.4905,1.6434
2051-01-01 12:30:00,-0.4360281131846905,0.647137115076,1.6434
2051-01-01 13:00:00,-0.5456,-1.4905,1.6434
2051-01-01 13:30:00,-0.378257939072,0.647199470063,-1.6434
2051-01-01 14:00:00,-0.5456,-1.4905,1.6434
2051-01-01 14:30:00,-0.340411172151,0.647183496326,-1.6434
2051-01-01 15:00:00,-0.5456,-1.4905,1.6434
2051-01-01 15:30:00,-0.5456,-1.4905,1.6434
2051-01-01 16:00:00,-0.5456,-1.4905,1.6434
2051-01-01 16:30:00,-0.5456,-1.4905,1.6434
2051-01-01 17:00:00,-0.317765428028,0.645841832487,-1.6434
2051-01-01 17:30:00,-0.5456,-1.4905,-0.3721800099499999
2051-01-01 18:00:00,-0.5456,-1.4905,-0.04888465080000015
2051-01-01 18:30:00,-0.5456,-1.4905,1.6434
2051-01-01 19:00:00,-0.5456,0.0671595064878,0.7498752186901999
2051-01-01 19:30:00,-0.427297118114,0.00811046414948,0.9659281237885198
2051-01-01 20:00:00,-0.5456,-0.5062226514370003,1.6434
2051-01-01 20:30:00,-0.440431139171,-0.0026030355498600777,1.0412996817848603
2051-01-01 21:00:00,-0.5456,-0.21193028091873978,1.3500509031847396
2051-01-01 21:30:00,-0.443685050381,-0.0024737663896099438,1.0359648353796098
2051-01-01 22:00:00,-0.467126168616,-0.0024292780569799,1.0639988399909797
2051-01-01 22:30:00,-0.459868061312,-0.0023885221276900293,1.07145114241469
2051-01-01 23:00:00,-0.3601321031248419,-0.00237733010843999,0.9695398106312817
2051-01-01 23:30:00,-0.05235533301269052,-0.0026135668331499495,0.12077020420844065
2051-01-02 00:00:00,-0.45184356292658034,-0.002460849463020054,0.4998467401202005
2051-01-02 00:30:00,0.08851031361009998,-0.00249157238642006,-0.025245973206979744
2051-01-02 01:00:00,0.08445960117000956,-0.002447266013140048,0.13665325517420512
2051-01-02 01:30:00,0.0989092775622,-0.0024341615007099637,0.511535717478
2051-01-02 02:00:00,0.0996642148915,-0.0024182993077099812,-0.08021752903249002
2051-01-02 02:30:00,-0.445047482237,0.20529285920423002,0.82162747876277
2051-01-02 03:00:00,-0.446428189675,-0.0023319101744800896,1.0212512766924802
2051-01-02 03:30:00,-0.445624539292,0.026628934732552165,1.009367942707448
2051-01-02 04:00:00,-0.4448521735,-0.00228238614196008,1.03634262723696
2051-01-02 04:30:00,-0.4721544808216905,-0.002267260883239919,1.0555776037309301
2051-01-02 05:00:00,-0.442072084627,-0.03121779405699221,1.0524892407819921
2051-01-02 05:30:00,-0.4593000709156905,-0.007563777314597342,1.0879317172252878
2051-01-02 06:00:00,-0.3834454239886905,0.021062076243699997,0.7235100963119906
2051-01-02 06:30:00,-0.5456,0.18147307970628268,0.02349634447371729
2051-01-02 07:00:00,-0.5456,0.309101273498,-0.49092399958200006
2051-01-02 07:30:00,-0.5456,0.53513202067,-1.6434
2051-01-02 08:00:00,-0.5456,-1.4905,-0.15937817311000024
2051-01-02 08:30:00,-0.5456,0.646572243723,-1.6434
2051-01-02 09:00:00,-0.313836642654,0.647231449408,-1.6434
2051-01-02 09:30:00,-0.5456,-1.4905,1.6434
2051-01-02 10:00:00,-0.5456,-0.4631263833200001,-1.6434
2051-01-02 10:30:00,-0.5456,-0.4672022598800001,-1.6434
2051-01-02 11:00:00,-0.5456,0.648299520789,-1.6434
2051-01-02 11:30:00,-0.5456,-0.46899307602999984,-1.6434
2051-01-02 12:00:00,-0.5456,-0.4686331987800001,-1.6434
2051-01-02 12:30:00,-0.5456,-0.4655769971999999,-1.6434
2051-01-02 13:00:00,-0.5456,-0.46676970411999985,-1.6434
2051-01-02 13:30:00,-0.5456,-0.47170525936999974,-1.6434
2051-01-02 14:00:00,-0.5456,-0.48889712522999984,-1.6434
2051-01-02 14:30:00,-0.5456,-0.49780146378000023,-1.6434
2051-01-02 15:00:00,-0.5456,-0.5040541795799999,-1.6434
2051-01-02 15:30:00,-0.5456,-0.49497783959999986,-1.6434
2051-01-02 16:00:00,-0.273576480996,0.64753589491,-1.6434
2051-01-02 16:30:00,-0.28160363893,0.646894843683,-1.6434
2051-01-02 17:00:00,-0.5456,-1.4905,-0.49431738314000007
2051-01-02 17:30:00,-0.5456,-1.4905,-0.28322965435000025
2051-01-02 18:00:00,-0.5456,0.19059932861999995,-1.6434
2051-01-02 18:30:00,-0.344771818206,0.279733925511,-0.599918413957
2051-01-02 19:00:00,-0.37782467877484194,0.066543467555,0.5636682186958419
2051-01-02 19:30:00,-0.369850805536,0.44776164982934913,0.4658531384926509
2051-01-02 20:00:00,-0.33785521081069053,-0.09771620977730944,1.027697924934
2051-01-02 20:30:00,-0.41356859055499995,-0.4914585653629675,1.4988619381719672
2051-01-02 21:00:00,-0.5456,-0.0025593840539399615,1.1393616451689397
2051-01-02 21:30:00,-0.357018682232,-0.0025121238528800216,0.9560928258638803
2051-01-02 22:00:00,-0.362097156451,-0.0024583544010099434,0.9513446890350097
2051-01-02 22:30:00,-0.5456,-0.0024336838958300966,1.15505954679483
2051-01-02 23:00:00,-0.32330617544569057,-0.0023916182871399627,1.6434
2051-01-02 23:30:00,-0.40394387666899995,-0.002657538534859949,1.0505934313858598
2051-01-03 00:00:00,-0.3778035913646905,-0.002609278388030045,1.0308697093857206
2051-01-03 00:30:00,-0.370487698467,-0.002544850338729976,1.0441535913597297
2051-01-03 01:00:00,-0.374095458338,-0.0024141168964499915,1.0505130709764503
2051-01-03 01:30:00,-0.381115668047,-0.0024209404547599345,1.0700259137287598
2051-01-03 02:00:00,-0.34896607458669054,-0.0023958422562100345,1.5987505855510005
2051-01-03 02:30:00,-0.4174342452089999,-0.002384560767999977,1.6434
2051-01-03 03:00:00,-0.34844679967469055,-0.0023989212409900595,1.0525042566736804
2051-01-03 03:30:00,-0.4214954093489999,-0.0024196430717799977,1.13479518735078
2051-01-03 04:00:00,-0.394073564469,-0.0024076611720800223,1.11387905139608
2051-01-03 04:30:00,-0.404534258259,-0.002352806901740001,1.1275339090937404
2051-01-03 05:00:00,-0.403063063443,0.21055226272799987,0.9143043601440002
2051-01-03 05:30:00,-0.41401001173,-0.2511511629115908,1.3920031545445906
2051-01-03 06:00:00,-0.423743006493,0.0212613638481,0.8800156345819001
2051-01-03 06:30:00,-0.426854941729,0.147627032563,1.5039860373855003
2051-01-03 07:00:00,-0.5456,0.217596399898,-0.459007851693
2051-01-03 07:30:00,-0.5456,0.485220691335,-1.6434
2051-01-03 08:00:00,-0.5456,-0.16341040546000007,-1.6434
2051-01-03 08:30:00,-0.5456,-1.4905,-0.37257970927999984
2051-01-03 09:00:00,-0.440400393404,0.555757209463,-1.6434
2051-01-03 09:30:00,-0.5456,-1.4905,-0.46446441136000016
2051-01-03 10:00:00,-0.5456,-1.4905,-0.48724259018999994
2051-01-03 10:30:00,-0.5456,-1.4905,-0.49694136624999996
2051-01-03 11:00:00,-0.5456,-1.4905,-0.50136973215
2051-01-03 11:30:00,-0.5456,-1.4905,-0.49870928394
2051-01-03 12:00:00,-0.5456,-1.4905,-0.49514309179000005
2051-01-03 12:30:00,-0.35791500535569054,0.53384350268,-1.6434
2051-01-03 13:00:00,-0.5456,-1.4905,-0.5095718873000002
2051-01-03 13:30:00,-0.5456,-1.4905,-0.27549373879000016
2051-01-03 14:00:00,-0.367407329195,0.544648447946,-1.6434
2051-01-03 14:30:00,-0.5456,-1.4905,-0.13747680336000012
2051-01-03 15:00:00,-0.5456,-1.4905,-0.13845118031000003
2051-01-03 15:30:00,-0.353843865427,0.537908841857,0.779578793078
2051-01-03 16:00:00,-0.5456,0.536219844715386,-1.5870428582253862
2051-01-03 16:30:00,-0.5456,0.282941411499,-1.303240636449
2051-01-03 17:00:00,-0.379055764983,0.505878002008,-0.6522717495119992
2051-01-03 17:30:00,-0.5456,0.404392400666,-0.8482981159340001
2051-01-03 18:00:00,-0.5456,0.1755747638135286,0.6618346429604713
2051-01-03 18:30:00,-0.39283555857515295,0.152308407573,0.509894646584153
2051-01-03 19:00:00,0.11240079265899999,0.04419401501342764,-0.48771083114810465
2051-01-03 19:30:00,0.0965392467722,0.00355032891787,-0.0034946757387699923
2051-01-03 20:00:00,0.09274338870080001,-0.002918097206650039,0.022410066073849988
2051-01-03 20:30:00,0.09706716862930953,-0.0028678514548901024,0.46081489112800034
2051-01-03 21:00:00,-0.5456,-0.002787644193849914,0.6604624542088499
2051-01-03 21:30:00,-0.463668739728,-0.0027256535297299767,1.15439328311073
2051-01-03 22:00:00,-0.446492045801,-0.002619791297439944,1.15019541730244
2051-01-03 22:30:00,-0.462798454264,-0.0025476009360501095,1.210052730506349
2051-01-03 23:00:00,-0.450777819101,-0.0025146283578600936,1.17849329476286
2051-01-03 23:30:00,0.10357728297330954,-0.00276881217724001,0.0853937428169304
2051-01-04 00:00:00,-0.46468051523,-0.002675983212649946,1.22029075342265
2051-01-04 00:30:00,0.08796715671889999,-0.002580474937220023,0.09476363635932006
2051-01-04 01:00:00,0.0835076205097,-0.002482067997390036,0.09418388907368991
2051-01-04 01:30:00,0.07060032316250953,-0.002418730126330093,0.10421705732982045
2051-01-04 02:00:00,-0.486442638333,-0.0023403913839199486,1.22322185267492
2051-01-04 02:30:00,-0.477254533718,0.13708066246153316,1.071519037450467
2051-01-04 03:00:00,-0.484006791839,-0.0022692486677000634,1.2111531037386998
2051-01-04 03:30:00,-0.464968575002,-0.002244506609339947,1.18429876683634
2051-01-04 04:00:00,-0.5091046340294119,-0.006681836195682411,1.3007590823511688
2051-01-04 04:30:00,-0.454712384459,-0.13733306028386472,1.2952275223968648
2051-01-04 05:00:00,-0.443187328604,-0.0022888747568901024,1.3171966503442119
2051-01-04 05:30:00,-0.5456,-0.0023376695410399773,1.2580444591170397
2051-01-04 06:00:00,-0.5456,0.020473657653,1.6434
2051-01-04 06:30:00,-0.5456,0.177505331025,1.440416369634681
